antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'rash'}),frozenset({'fever'}),0.04180562307109669,0.0879636433521372,0.007212543947906893,0.17252568956192538,1.9613295105486739,0.0035351690299670648,1.1021929564979727
frozenset({'fever'}),frozenset({'cough'}),0.0879636433521372,0.06112574471212001,0.015080773709259867,0.17144325922117978,2.8047635252317185,0.009703930501769155,1.1331441880556838
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.04033598245475203,0.009439614728059962,0.006319454650282058,0.15667040358744394,16.597118431298835,0.005938698516231413,1.1745827366734072
frozenset({'abdominal pain'}),frozenset({'vomiting'}),0.04033598245475203,0.06009699628067875,0.006319454650282058,0.15667040358744394,2.6069589710561565,0.003895383262721302,1.1145144291361044
frozenset({'body pain'}),frozenset({'abdominal pain'}),0.26923816091434255,0.04033598245475203,0.03627751336807714,0.13474135035270407,3.3404752321045805,0.02541752763328652,1.1091065289395654
frozenset({'abdominal pain'}),frozenset({'fever'}),0.04033598245475203,0.0879636433521372,0.005426365352657224,0.13452914798206278,1.5293721684936803,0.0018782653777493527,1.0538036659713648
frozenset({'fever'}),frozenset({'diarrhea'}),0.0879636433521372,0.023762958273511423,0.010355313881320868,0.11772265775607248,4.954040502915749,0.008265037494757991,1.1064967839291782
frozenset({'vomiting'}),"frozenset({'body pain', 'abdominal pain'})",0.06009699628067875,0.03627751336807714,0.006319454650282058,0.10515425131677952,2.898606920762969,0.004139285064328452,1.0769705148066644
frozenset({'vomiting'}),frozenset({'abdominal pain'}),0.06009699628067875,0.04033598245475203,0.006319454650282058,0.10515425131677952,2.6069589710561565,0.003895383262721302,1.072435130811549
frozenset({'vomiting'}),"frozenset({'diarrhea', 'fever'})",0.06009699628067875,0.010355313881320868,0.005833342754106515,0.09706546275395034,9.373493055487101,0.005211019494295514,1.0960314898764372
frozenset({'vomiting'}),frozenset({'headache'}),0.06009699628067875,0.024554303220773937,0.005030692879025967,0.08370955605718584,3.409160313144792,0.0035550530096924576,1.06455949991344
frozenset({'fever'}),frozenset({'rash'}),0.0879636433521372,0.04180562307109669,0.007212543947906893,0.08199460223621642,1.9613295105486739,0.0035351690299670648,1.0437785869919918
frozenset({'fever'}),frozenset({'headache'}),0.0879636433521372,0.024554303220773937,0.006398589145008309,0.07274129289294434,2.9624661811377426,0.004238703173735916,1.0519671471433345
frozenset({'fever'}),"frozenset({'vomiting', 'diarrhea'})",0.0879636433521372,0.015386006760346835,0.005833342754106515,0.06631538362678319,4.310110131869479,0.004479933542825794,1.0545466595179271
frozenset({'fever'}),frozenset({'abdominal pain'}),0.0879636433521372,0.04033598245475203,0.005426365352657224,0.061688728955147154,1.5293721684936805,0.0018782653777493527,1.0227565704039958
frozenset({'body pain'}),frozenset({'chest'}),0.26923816091434255,0.018155714075765626,0.013125021196739658,0.04874874034262681,2.685035693952515,0.008236810128893879,1.0321608260239048
frozenset({'body pain'}),"frozenset({'abdominal pain', 'vomiting'})",0.26923816091434255,0.006319454650282058,0.006319454650282058,0.023471615720524017,3.71418374202217,0.004618016302258526,1.0175644265403485
