antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'body pain', 'abdominal pain'})",frozenset({'vomiting'}),0.09688591343804288,0.15849834659741519,0.02693333951650014,0.2779902522539937,1.7539000136076324,0.011577082427990052,1.165499019964221
frozenset({'cough'}),frozenset({'bleeding'}),0.05932139149790783,0.04469582386535916,0.014683088919883994,0.24751760788352115,5.53782403987313,0.012031670454045492,1.2695369169339534
"frozenset({'vomiting', 'diarrhea'})",frozenset({'fever'}),0.05023659531054361,0.1045589856277044,0.012388480046801816,0.2466027000878727,2.3585031798790883,0.007135792599741885,1.1885375942769314
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.11112042549700175,0.03757031865901381,0.02693333951650014,0.2423797370828719,6.451362291672247,0.022758509721052582,1.270332551079433
frozenset({'abdominal pain'}),frozenset({'vomiting'}),0.11112042549700175,0.15849834659741519,0.02693333951650014,0.2423797370828719,1.5292256498959886,0.009320935802024102,1.1107169311476452
frozenset({'bleeding'}),frozenset({'vomiting'}),0.04469582386535916,0.15849834659741519,0.010723038122790558,0.2399114099583986,1.513652445648358,0.0036388239403218406,1.1071099664271074
frozenset({'vomiting'}),frozenset({'fever'}),0.15849834659741519,0.1045589856277044,0.03352197937438243,0.21149734425639183,2.0227562747161216,0.016949553030488385,1.1356220652520668
frozenset({'vision'}),frozenset({'headache'}),0.043336270337565236,0.020879781401272068,0.009128940431133195,0.2106535786311067,10.08887854631816,0.008224088579738402,1.2404188985879314
frozenset({'fever'}),frozenset({'diarrhea'}),0.1045589856277044,0.06503115959348056,0.021438495920893516,0.20503733650619005,3.1529091252241064,0.014638903839605831,1.1761166698035745
frozenset({'diarrhea'}),"frozenset({'vomiting', 'fever'})",0.06503115959348056,0.03352197937438243,0.012388480046801816,0.19050067881680174,5.682858899507074,0.010208506856216989,1.193920730177973
frozenset({'cough'}),frozenset({'fever'}),0.05932139149790783,0.1045589856277044,0.011113647794928138,0.1873463773236017,1.7917769209302812,0.004911063273882968,1.1018729128693783
frozenset({'vomiting'}),"frozenset({'body pain', 'abdominal pain'})",0.15849834659741519,0.09688591343804288,0.02693333951650014,0.1699282048973713,1.7539000136076321,0.011577082427990052,1.087995149203085
frozenset({'vomiting'}),frozenset({'abdominal pain'}),0.15849834659741519,0.11112042549700175,0.02693333951650014,0.1699282048973713,1.5292256498959886,0.009320935802024102,1.0708466180242862
frozenset({'rash'}),frozenset({'fever'}),0.032678333826797606,0.1045589856277044,0.0051934142139114115,0.15892530633408836,1.5199583792823141,0.0017766007769779543,1.064639111265401
frozenset({'fever'}),frozenset({'abdominal pain'}),0.1045589856277044,0.11112042549700175,0.012563273416068861,0.12015488999483984,1.0813033648623118,0.0009446344435834579,1.010268244256975
frozenset({'fever'}),"frozenset({'vomiting', 'diarrhea'})",0.1045589856277044,0.05023659531054361,0.012388480046801816,0.11848316978621598,2.358503179879088,0.007135792599741885,1.077419479851702
frozenset({'abdominal pain'}),frozenset({'fever'}),0.11112042549700175,0.1045589856277044,0.012563273416068861,0.11305998298582688,1.081303364862312,0.0009446344435834579,1.0095846361592078
frozenset({'fever'}),frozenset({'cough'}),0.1045589856277044,0.05932139149790783,0.011113647794928138,0.10629070020342105,1.7917769209302812,0.004911063273882968,1.0525554659845255
frozenset({'body pain'}),"frozenset({'abdominal pain', 'vomiting'})",0.3063177993158088,0.02693333951650014,0.02693333951650014,0.08792613284849403,3.264583390954098,0.018683178227580303,1.066872646535176
frozenset({'abdominal pain'}),"frozenset({'body pain', 'fever'})",0.11112042549700175,0.014352675943795013,0.009144101080508399,0.08229001139628578,5.733426415989111,0.007549225622613316,1.0740291990891988
frozenset({'vomiting'}),"frozenset({'diarrhea', 'fever'})",0.15849834659741519,0.021438495920893516,0.012388480046801816,0.07816157274036731,3.645851510701954,0.008990513889804763,1.0615325583552593
frozenset({'vomiting'}),frozenset({'bleeding'}),0.15849834659741519,0.04469582386535916,0.010723038122790558,0.06765394310406914,1.513652445648358,0.0036388239403218406,1.0246240321057876
frozenset({'abdominal pain'}),frozenset({'cramp'}),0.11112042549700175,0.007398396895099008,0.00679375452589974,0.06113866551098699,8.263772054657904,0.005971641514920642,1.057239835790167
frozenset({'fever'}),frozenset({'rash'}),0.1045589856277044,0.032678333826797606,0.0051934142139114115,0.04966970732102571,1.5199583792823141,0.0017766007769779543,1.017879440048501
frozenset({'vomiting'}),frozenset({'headache'}),0.15849834659741519,0.020879781401272068,0.00625867278324552,0.03948730644580483,1.8911743225146567,0.0029492619538284367,1.019372492596302
frozenset({'body pain'}),frozenset({'chest'}),0.3063177993158088,0.013355194395197107,0.009824992598035893,0.032074507651794926,2.4016503768249002,0.005734058841464291,1.0193396221140787
frozenset({'body pain'}),"frozenset({'abdominal pain', 'fever'})",0.3063177993158088,0.012563273416068861,0.009144101080508399,0.029851680512633136,2.3761068890255785,0.005295746815495381,1.017820375244993
