antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'vomiting', 'diarrhea'})",frozenset({'fever'}),0.03802733333333334,0.09931383333333334,0.010066166666666666,0.26470871829035253,2.6653761052792495,0.006289526421888888,1.2249379110989247
"frozenset({'body pain', 'abdominal pain'})",frozenset({'vomiting'}),0.075973,0.12427266666666667,0.019912833333333334,0.2621040808357355,2.109104824625438,0.010471466028666668,1.1867897769717655
frozenset({'headache'}),frozenset({'vomiting'}),0.02206083333333333,0.12427266666666667,0.0057605,0.2611188758357572,2.1011770555801266,0.003018941412777778,1.185207342147059
frozenset({'body pain'}),frozenset({'abdominal pain'}),0.2939018333333333,0.08660633333333333,0.075973,0.25849787712563893,2.9847456551557694,0.05051923985505556,1.2318153090728652
frozenset({'headache'}),frozenset({'fever'}),0.02206083333333333,0.09931383333333334,0.005234333333333333,0.23726816001208778,2.3890746339004916,0.003043387408472222,1.1808687135454328
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.08660633333333333,0.028058,0.019912833333333334,0.2299235236837953,8.194579930279966,0.01748283283266667,1.2621369823546023
frozenset({'abdominal pain'}),frozenset({'vomiting'}),0.08660633333333333,0.12427266666666667,0.019912833333333334,0.2299235236837953,1.8501536166477635,0.009150033339777779,1.1371952789968705
frozenset({'vomiting'}),frozenset({'fever'}),0.12427266666666667,0.09931383333333334,0.027091666666666667,0.218001813217173,2.1950800397108794,0.014749671761444443,1.151775262257483
frozenset({'cough'}),frozenset({'fever'}),0.060185333333333334,0.09931383333333334,0.012807166666666666,0.2127954761957509,2.1426569597966467,0.006829930502888888,1.144157762602793
frozenset({'bleeding'}),frozenset({'vomiting'}),0.040641,0.12427266666666667,0.008138333333333332,0.20024933769674302,1.6113707307324996,0.0030877678873333326,1.0950004477786437
frozenset({'diarrhea'}),"frozenset({'vomiting', 'fever'})",0.05082266666666667,0.027091666666666667,0.010066166666666666,0.19806451189757848,7.310901700310494,0.008689295922222222,1.2132002483584758
frozenset({'vision'}),frozenset({'headache'}),0.04624966666666667,0.02206083333333333,0.0090115,0.1948446475289912,8.832152647406394,0.007991193811944445,1.2145968646490235
frozenset({'cough'}),frozenset({'bleeding'}),0.060185333333333334,0.040641,0.011253833333333333,0.18698630895677795,4.600927855042395,0.008807841201333332,1.1800034987959358
frozenset({'fever'}),frozenset({'diarrhea'}),0.09931383333333334,0.05082266666666667,0.017739,0.17861560071356292,3.5144869883561713,0.012691606153111112,1.1555823730739396
frozenset({'rash'}),frozenset({'fever'}),0.03544566666666667,0.09931383333333334,0.005877833333333333,0.1658265702436593,1.6697227836034183,0.0023575883016111105,1.0797349022849532
frozenset({'vomiting'}),"frozenset({'body pain', 'abdominal pain'})",0.12427266666666667,0.075973,0.019912833333333334,0.1602350208412684,2.109104824625438,0.010471466028666668,1.1003400033729454
frozenset({'vomiting'}),frozenset({'abdominal pain'}),0.12427266666666667,0.08660633333333333,0.019912833333333334,0.1602350208412684,1.8501536166477632,0.009150033339777779,1.0876777304784675
frozenset({'fever'}),frozenset({'cough'}),0.09931383333333334,0.060185333333333334,0.012807166666666666,0.1289565233443478,2.1426569597966467,0.006829930502888888,1.07895264915485
frozenset({'abdominal pain'}),frozenset({'fever'}),0.08660633333333333,0.09931383333333334,0.010033333333333333,0.11584988010884502,1.1665029555350128,0.0014321263790555566,1.0187027591847722
frozenset({'fever'}),"frozenset({'vomiting', 'diarrhea'})",0.09931383333333334,0.03802733333333334,0.010066166666666666,0.10135714561415579,2.6653761052792495,0.006289526421888888,1.0704727267030947
frozenset({'fever'}),frozenset({'abdominal pain'}),0.09931383333333334,0.08660633333333333,0.010033333333333333,0.10102654380138383,1.1665029555350128,0.0014321263790555566,1.0160407522253523
"frozenset({'body pain', 'abdominal pain'})",frozenset({'fever'}),0.075973,0.09931383333333334,0.007564166666666667,0.09956388015040432,1.002517744091417,1.8996806833333074e-05,1.0002776952318535
frozenset({'abdominal pain'}),"frozenset({'body pain', 'fever'})",0.08660633333333333,0.013448666666666666,0.007564166666666667,0.08733964798571314,6.494297921904017,0.006399426958444445,1.0809621905410545
frozenset({'vomiting'}),"frozenset({'diarrhea', 'fever'})",0.12427266666666667,0.017739,0.010066166666666666,0.08100064911028973,4.566246637932788,0.007861693832666666,1.068837534051623
frozenset({'fever'}),"frozenset({'body pain', 'abdominal pain'})",0.09931383333333334,0.075973,0.007564166666666667,0.07616428057185723,1.002517744091417,1.8996806833333074e-05,1.0002070504179852
frozenset({'body pain'}),"frozenset({'abdominal pain', 'vomiting'})",0.2939018333333333,0.019912833333333334,0.019912833333333334,0.06775334848200448,3.4024966386168622,0.014060415109805557,1.0513174438017787
frozenset({'vomiting'}),frozenset({'bleeding'}),0.12427266666666667,0.040641,0.008138333333333332,0.06548771786769951,1.6113707307324996,0.0030877678873333326,1.0265878986748105
frozenset({'fever'}),frozenset({'rash'}),0.09931383333333334,0.03544566666666667,0.005877833333333333,0.05918443721334557,1.6697227836034185,0.0023575883016111105,1.0252321193288572
frozenset({'fever'}),frozenset({'headache'}),0.09931383333333334,0.02206083333333333,0.005234333333333333,0.05270497731937309,2.3890746339004916,0.003043387408472222,1.03234910271071
frozenset({'vomiting'}),frozenset({'headache'}),0.12427266666666667,0.02206083333333333,0.0057605,0.04635371682697724,2.1011770555801266,0.003018941412777778,1.0254736834005322
frozenset({'body pain'}),frozenset({'chest'}),0.2939018333333333,0.015058666666666666,0.011149833333333333,0.03793727043780491,2.5192981076991043,0.006724063592444445,1.0237807817184121
frozenset({'body pain'}),"frozenset({'abdominal pain', 'fever'})",0.2939018333333333,0.010033333333333333,0.007564166666666667,0.025737051657271054,2.5651546502263507,0.0046153516055555555,1.0161185626022733
